player_id,player_name,season,age,box_plus_minus,height,weight,nba_draft_pick,win_shares,minutes_played,player_efficiency_rating,vorp,out_of_league,win_shares_per_minute,composite_score
hardeja01,James Harden,2020,30.572982848828936,0.9979166666666667,77.0,220.0,3.0,1.0,2241.0,0.9947916666666667,1.0,0,,0.9979166666666667
johnsja01,James Johnson,2020,33.08638148190142,0.6385416666666667,79.0,240.0,16.0,0.44791666666666663,619.0,0.6333333333333333,0.5854166666666667,0,,0.5895833333333333
teaguje01,Jeff Teague,2020,31.783137746093697,0.4354166666666667,75.0,195.0,19.0,0.6385416666666666,1464.0,0.61875,0.534375,0,,0.5604166666666667
holidjr01,Jrue Holiday,2020,29.778989817018577,0.8854166666666666,75.0,205.0,17.0,0.828125,1922.0,0.796875,0.9395833333333333,0,,0.8916666666666666
millspa02,Patty Mills,2020,31.613387512444262,0.628125,73.0,180.0,55.0,0.6510416666666667,1430.0,0.625,0.7124999999999999,0,,0.675
ibakase01,Serge Ibaka,2020,30.51001098844277,0.6864583333333334,84.0,235.0,24.0,0.815625,1377.0,0.8270833333333333,0.7625,0,,0.8104166666666667
curryst01,Stephen Curry,2020,32.024073564358815,0.9479166666666666,75.0,190.0,7.0,0.2552083333333333,139.0,0.934375,0.534375,0,,0.6895833333333333
gibsota01,Taj Gibson,2020,34.74555312892721,0.4927083333333333,81.0,225.0,26.0,0.6510416666666667,1025.0,0.7239583333333333,0.534375,0,,0.6177083333333333
ellinwa01,Wayne Ellington,2020,32.314291706745855,0.28125,76.0,200.0,28.0,0.28125,558.0,0.17604166666666665,0.22291666666666665,0,,0.22291666666666665
matthwe02,Wesley Matthews,2020,33.439571485065954,0.40208333333333335,76.0,220.0,61.0,0.7239583333333333,1529.0,0.16458333333333333,0.46562499999999996,0,,0.425
aminual01,Al-Farouq Aminu,2020,29.502461210847393,0.234375,80.0,220.0,8.0,0.17604166666666665,380.0,0.13645833333333335,0.22291666666666665,0,,0.17083333333333334
bradlav01,Avery Bradley,2020,29.321759347486758,0.328125,75.0,180.0,19.0,0.5104166666666666,1186.0,0.19791666666666669,0.22291666666666665,0,,0.3052083333333333
griffbl01,Blake Griffin,2020,31.019261692374663,0.15833333333333333,81.0,250.0,1.0,0.053125,512.0,0.425,0.084375,0,,0.15625
favorde01,Derrick Favors,2020,28.689302828257656,0.7822916666666666,81.0,265.0,3.0,0.8041666666666667,1089.0,0.85625,0.7625,0,,0.833333333333333
davised01,Ed Davis,2020,30.797491224603725,0.17812499999999998,81.0,225.0,13.0,0.28125,268.0,0.11666666666666667,0.22291666666666665,0,,0.175
bledser01,Eric Bledsoe,2020,30.285502613039622,0.875,73.0,205.0,18.0,0.9239583333333332,1524.0,0.8312499999999999,0.890625,0,,0.9
turneev01,Evan Turner,2020,31.402568672620028,0.09895833333333334,78.0,220.0,2.0,0.020833333333333332,251.0,0.10729166666666667,0.125,0,,0.04583333333333333
haywago01,Gordon Hayward,2020,30.000760285086216,0.9104166666666667,79.0,207.0,9.0,0.9010416666666667,1501.0,0.8375,0.9135416666666667,0,,0.9083333333333333
whiteha01,Hassan Whiteside,2020,30.77558796741485,0.9302083333333333,84.0,235.0,33.0,0.9802083333333333,1911.0,0.9708333333333333,0.9552083333333332,0,,0.9708333333333333
smithis01,Ish Smith,2020,31.714690071095017,0.4510416666666667,72.0,175.0,61.0,0.5291666666666667,1570.0,0.55625,0.534375,0,,0.5083333333333333
pattepa01,Patrick Patterson,2020,31.02473750527104,0.6864583333333334,80.0,230.0,14.0,0.49479166666666663,607.0,0.40729166666666666,0.6166666666666667,0,,0.5520833333333334
georgpa01,Paul George,2020,29.891244004396086,0.9666666666666667,80.0,220.0,10.0,0.815625,1222.0,0.9052083333333334,0.9291666666666667,0,,0.9281250000000001
burksal01,Alec Burks,2020,28.67561329406547,0.6177083333333333,78.0,214.0,12.0,0.6927083333333333,1612.0,0.715625,0.7124999999999999,0,,0.7104166666666667
biyombi01,Bismack Biyombo,2020,27.566760957017905,0.31354166666666666,80.0,255.0,7.0,0.6302083333333333,1029.0,0.7239583333333333,0.22291666666666665,0,,0.4583333333333333
knighbr03,Brandon Knight,2020,28.30599584846591,0.14270833333333333,74.0,195.0,8.0,0.053125,462.0,0.17604166666666665,0.084375,0,,0.08333333333333333
josepco01,Cory Joseph,2020,28.590738177285722,0.3895833333333333,75.0,200.0,29.0,0.60625,1538.0,0.2875,0.46562499999999996,0,,0.42291666666666666
kanteen01,Enes Kanter,2020,27.84055165656043,0.8083333333333333,82.0,262.0,3.0,0.8041666666666667,891.0,0.9447916666666667,0.7375,0,,0.8583333333333333
mooreet01,E'Twaun Moore,2020,31.071281924329703,0.2677083333333333,75.0,191.0,55.0,0.3729166666666667,958.0,0.353125,0.125,0,,0.27291666666666664
butleji01,Jimmy Butler,2020,30.52096261625901,0.9739583333333333,79.0,230.0,30.0,0.9854166666666666,1851.0,0.9562499999999999,0.9833333333333333,0,,0.9833333333333333
leonaka01,Kawhi Leonard,2020,28.7331093404177,0.9979166666666667,79.0,230.0,15.0,0.9739583333333333,1643.0,0.9874999999999999,0.9854166666666666,0,,0.9895833333333334
walkeke02,Kemba Walker,2020,29.874816562756852,0.96875,72.0,172.0,9.0,0.9291666666666667,1592.0,0.8937499999999999,0.9625,0,,0.9541666666666666
irvinky01,Kyrie Irving,2020,27.99935026360629,0.98125,74.0,195.0,1.0,0.7083333333333333,658.0,0.9833333333333333,0.890625,0,,0.9104166666666658
morrima03,Marcus Morris,2020,30.553817500111577,0.6520833333333333,80.0,235.0,14.0,0.734375,1727.0,0.6333333333333333,0.7625,0,,0.7145833333333336
morrima02,Markieff Morris,2020,30.553817500648286,0.3614583333333333,80.0,245.0,13.0,0.44791666666666663,1106.0,0.46875,0.3614583333333333,0,,0.41041666666666665
vucevni01,Nikola Vučević,2020,29.412110279592437,0.9541666666666666,83.0,260.0,16.0,0.9322916666666667,1763.0,0.9291666666666667,0.9625,0,,0.9604166666666667
jacksre01,Reggie Jackson,2020,29.93505051654016,0.70625,75.0,208.0,24.0,0.3927083333333333,556.0,0.65625,0.6166666666666667,0,,0.6020833333333333
rubiori01,Ricky Rubio,2020,29.42032399938147,0.734375,75.0,190.0,5.0,0.8354166666666667,1802.0,0.740625,0.8166666666666667,0,,0.81875
harrito02,Tobias Harris,2020,27.687228864487356,0.725,80.0,235.0,19.0,0.9375,2243.0,0.7614583333333333,0.875,0,,0.8624999999999999
thomptr01,Tristan Thompson,2020,29.028803298468844,0.4354166666666667,81.0,238.0,4.0,0.7239583333333333,1721.0,0.7614583333333333,0.534375,0,,0.6343749999999999
thomptr01,Tristan Thompson,2020,29.028803298468844,0.4354166666666667,81.0,238.0,4.0,0.7239583333333333,1721.0,0.7614583333333333,0.534375,0,,0.6343749999999999
drumman01,Andre Drummond,2020,26.616707225348318,0.7697916666666667,82.0,279.0,9.0,0.8541666666666666,1879.0,0.9447916666666667,0.8489583333333333,0,,0.8854166666666666
davisan02,Anthony Davis,2020,27.032869089636446,0.9916666666666667,82.0,253.0,1.0,0.9958333333333337,1889.0,0.9916666666666667,0.9906250000000001,0,,0.9958333333333333
baynear01,Aron Baynes,2020,33.28624869327354,0.4927083333333333,82.0,260.0,61.0,0.575,934.0,0.6625,0.534375,0,,0.5729166666666666
riverau01,Austin Rivers,2020,27.640684444348203,0.34375,75.0,200.0,10.0,0.60625,1402.0,0.2875,0.22291666666666665,0,,0.3541666666666667
bealbr01,Bradley Beal,2020,26.734437225391318,0.9104166666666667,75.0,207.0,3.0,0.9114583333333333,2053.0,0.9510416666666666,0.9552083333333332,0,,0.9479166666666693
lillada01,Damian Lillard,2020,29.688638885644785,0.9770833333333333,74.0,195.0,6.0,0.9916666666666667,2140.0,0.98125,0.9906250000000001,0,,0.9874999999999999
waitedi01,Dion Waiters,2020,28.284092591870913,0.8427083333333334,75.0,215.0,4.0,0.115625,42.0,0.5322916666666666,0.3614583333333333,0,,0.4427083333333333
waitedi01,Dion Waiters,2020,28.284092591870913,0.8427083333333334,75.0,215.0,4.0,0.115625,42.0,0.5322916666666666,0.3614583333333333,0,,0.4427083333333333
greendr01,Draymond Green,2020,30.052780519298125,0.6177083333333333,78.0,230.0,35.0,0.43229166666666663,1222.0,0.47916666666666663,0.6812499999999999,0,,0.5552083333333333
fournev01,Evan Fournier,2020,27.397010722436725,0.7822916666666666,79.0,205.0,20.0,0.8645833333333333,1931.0,0.75625,0.890625,0,,0.85625
barneha02,Harrison Barnes,2020,27.813172587293064,0.4760416666666667,80.0,225.0,7.0,0.84375,2231.0,0.5208333333333334,0.6458333333333333,0,,0.64375
crowdja01,Jae Crowder,2020,29.71328004922579,0.5541666666666667,78.0,235.0,34.0,0.734375,1695.0,0.4395833333333333,0.6812499999999999,0,,0.6208333333333333
lambje01,Jeremy Lamb,2020,27.813172586912955,0.5927083333333334,77.0,185.0,12.0,0.6729166666666666,1291.0,0.5739583333333333,0.6458333333333333,0,,0.6416666666666666
hensojo01,John Henson,2020,29.234146323822685,0.7697916666666667,81.0,219.0,14.0,0.475,600.0,0.7708333333333334,0.6458333333333333,0,,0.6833333333333335
valanjo01,Jonas Valančiūnas,2020,27.878882354378078,0.8854166666666666,83.0,265.0,5.0,0.9541666666666666,1630.0,0.9479166666666666,0.9135416666666667,0,,0.9458333333333333
holidju01,Justin Holiday,2020,30.964503551920448,0.8197916666666667,78.0,181.0,61.0,0.828125,1617.0,0.48958333333333337,0.875,0,,0.78125
bazemke01,Kent Bazemore,2020,30.726305642765247,0.24583333333333332,76.0,195.0,61.0,0.34479166666666666,1604.0,0.21354166666666669,0.06354166666666666,0,,0.19375
middlkh01,Khris Middleton,2020,28.6126414317776,0.9635416666666667,79.0,222.0,39.0,0.9708333333333333,1653.0,0.9249999999999999,0.9625,0,,0.96875
oquinky01,Kyle O'Quinn,2020,29.99254656441186,0.8083333333333333,81.0,250.0,49.0,0.3729166666666667,258.0,0.8312499999999999,0.534375,0,,0.65625
harklma01,Maurice Harkless,2020,26.865856762854825,0.5239583333333333,79.0,220.0,15.0,0.6729166666666666,1427.0,0.253125,0.6458333333333333,0,,0.5270833333333333
leoname01,Meyers Leonard,2020,28.067797938009473,0.5541666666666667,84.0,260.0,11.0,0.5874999999999999,987.0,0.353125,0.5854166666666667,0,,0.5135416666666666
kiddgmi01,Michael Kidd-Gilchrist,2020,26.488025594309583,0.05625,78.0,232.0,2.0,0.027083333333333334,231.0,0.058333333333333334,0.084375,0,,0.01041666666666667
scottmi01,Mike Scott,2020,31.684573094698465,0.34375,79.0,237.0,43.0,0.5874999999999999,1119.0,0.2791666666666667,0.22291666666666665,0,,0.34375
scottmi01,Mike Scott,2020,31.684573094698465,0.34375,79.0,237.0,43.0,0.5874999999999999,1119.0,0.2791666666666667,0.22291666666666665,0,,0.34375
beverpa01,Patrick Beverley,2020,31.69552472199159,0.8635416666666667,73.0,185.0,61.0,0.759375,1299.0,0.459375,0.828125,0,,0.7583333333333333
rosste01,Terrence Ross,2020,29.1273679508495,0.5927083333333334,78.0,206.0,8.0,0.6927083333333333,1723.0,0.58125,0.7124999999999999,0,,0.6645833333333333
bartowi01,Will Barton,2020,29.209505160249254,0.7822916666666666,77.0,175.0,40.0,0.8729166666666667,1916.0,0.6958333333333333,0.875,0,,0.8395833333333333
lenal01,Alex Len,2020,26.767292110668137,0.5770833333333334,84.0,250.0,5.0,0.6208333333333333,895.0,0.8270833333333333,0.5854166666666667,0,,0.6729166666666666
mclembe01,Ben McLemore,2020,27.109530484984194,0.5364583333333333,75.0,195.0,7.0,0.7083333333333333,1437.0,0.40729166666666666,0.6458333333333333,0,,0.5864583333333333
mccolcj01,CJ McCollum,2020,28.508600965624403,0.75625,75.0,197.0,10.0,0.7958333333333333,2229.0,0.7895833333333333,0.890625,0,,0.8416666666666667
zelleco01,Cody Zeller,2020,27.46272049074445,0.5541666666666667,84.0,240.0,4.0,0.7885416666666667,1341.0,0.8520833333333333,0.6458333333333333,0,,0.7333333333333333
schrode01,Dennis Schröder,2020,26.518142572713202,0.628125,73.0,172.0,17.0,0.7770833333333333,1952.0,0.7614583333333333,0.78125,0,,0.7666666666666666
dedmode01,Dewayne Dedmon,2020,30.6113135471106,0.09375,84.0,245.0,61.0,0.17604166666666665,774.0,0.23229166666666667,0.026041666666666664,0,,0.11458333333333355
antetgi01,Giannis Antetokounmpo,2020,25.294298139295265,1.0,83.0,242.0,15.0,0.9979166666666667,1763.0,1.0,0.9979166666666667,0,,1.0
dienggo01,Gorgui Dieng,2020,30.175986333285486,0.8427083333333334,82.0,252.0,21.0,0.6729166666666666,1012.0,0.7895833333333333,0.7625,0,,0.8
olynyke01,Kelly Olynyk,2020,28.92750073818777,0.7791666666666667,83.0,240.0,13.0,0.734375,1089.0,0.625,0.7375,0,,0.7458333333333335
caldwke01,Kentavious Caldwell-Pope,2020,27.090365136758138,0.6041666666666666,77.0,205.0,8.0,0.8041666666666667,1603.0,0.3989583333333333,0.7124999999999999,0,,0.6520833333333351
plumlma01,Mason Plumlee,2020,30.050042611412472,0.875,83.0,238.0,22.0,0.7083333333333333,900.0,0.859375,0.78125,0,,0.8375
dellama01,Matthew Dellavedova,2020,29.538054001772732,0.115625,75.0,200.0,61.0,0.21875,821.0,0.15104166666666669,0.026041666666666664,0,,0.10833333333333334
cartemi01,Michael Carter-Williams,2020,28.451104920151288,0.6864583333333334,77.0,190.0,11.0,0.5635416666666666,773.0,0.6958333333333333,0.6458333333333333,0,,0.6666666666666669
muscami01,Mike Muscala,2020,28.727633527385343,0.6177083333333333,82.0,240.0,44.0,0.41145833333333337,492.0,0.44895833333333335,0.534375,0,,0.5
porteot01,Otto Porter,2020,26.80288490190035,0.7697916666666667,80.0,198.0,3.0,0.3729166666666667,331.0,0.7041666666666666,0.5854166666666667,0,,0.625
bullore01,Reggie Bullock,2020,29.020589577346602,0.24583333333333332,78.0,200.0,25.0,0.3041666666666667,684.0,0.22499999999999998,0.125,0,,0.2041666666666666
covinro01,Robert Covington,2020,29.272477020545775,0.6520833333333333,79.0,211.0,61.0,0.7447916666666667,1867.0,0.5385416666666667,0.78125,0,,0.70625
goberru01,Rudy Gobert,2020,27.739249097772717,0.9416666666666665,85.0,245.0,27.0,0.99375,2142.0,0.934375,0.975,0,,0.9770833333333333
curryse01,Seth Curry,2020,29.581860512165086,0.796875,74.0,185.0,61.0,0.8541666666666666,1448.0,0.7322916666666666,0.8166666666666667,0,,0.8312499999999999
hillso01,Solomon Hill,2020,29.01511376244762,0.41874999999999996,78.0,225.0,23.0,0.4583333333333333,992.0,0.26145833333333335,0.46562499999999996,0,,0.39166666666666666
adamsst01,Steven Adams,2020,26.674203272119534,0.9302083333333333,83.0,265.0,12.0,0.9541666666666666,1564.0,0.9156249999999999,0.9291666666666667,0,,0.95
hardati02,Tim Hardaway Jr.,2020,28.018515611170336,0.6864583333333334,77.0,205.0,24.0,0.84375,1815.0,0.65625,0.7989583333333333,0,,0.7729166666666667
snellto01,Tony Snell,2020,28.366229802577763,0.3895833333333333,78.0,213.0,20.0,0.6510416666666667,1641.0,0.253125,0.46562499999999996,0,,0.4270833333333333
danietr01,Troy Daniels,2020,28.689302828972234,0.35520833333333335,76.0,205.0,61.0,0.34479166666666666,457.0,0.19791666666666669,0.3614583333333333,0,,0.3052083333333333
oladivi01,Victor Oladipo,2020,27.88435816911082,0.24583333333333332,76.0,210.0,2.0,0.17604166666666665,337.0,0.43229166666666663,0.22291666666666665,0,,0.2625
gordoaa01,Aaron Gordon,2020,24.516732551093085,0.6041666666666666,80.0,220.0,4.0,0.7447916666666667,1914.0,0.6333333333333333,0.7375,0,,0.7083333333333325
wiggian01,Andrew Wiggins,2020,25.078003487617053,0.6041666666666666,79.0,194.0,1.0,0.5635416666666666,1858.0,0.7489583333333334,0.7375,0,,0.68125
bogdabo02,Bojan Bogdanović,2020,30.92891076091037,0.6645833333333333,80.0,216.0,61.0,0.8541666666666666,2083.0,0.6958333333333333,0.7989583333333333,0,,0.7833333333333333
cabocbr01,Bruno Caboclo,2020,24.50304301438808,0.4510416666666667,81.0,218.0,20.0,0.2552083333333333,220.0,0.5260416666666667,0.3614583333333333,0,,0.38541666666666663
capelca01,Clint Capela,2020,25.8473553549589,0.8083333333333333,82.0,240.0,25.0,0.9010416666666667,1279.0,0.9114583333333333,0.7989583333333333,0,,0.8875
exumda01,Dante Exum,2020,24.69469650643028,0.2677083333333333,77.0,190.0,5.0,0.28125,485.0,0.296875,0.22291666666666665,0,,0.25416666666666665
mcderdo01,Doug McDermott,2020,28.21838282392279,0.6385416666666667,79.0,225.0,11.0,0.7083333333333333,1242.0,0.5895833333333333,0.6812499999999999,0,,0.6770833333333325
poweldw01,Dwight Powell,2020,28.675613292873216,0.796875,82.0,240.0,45.0,0.7958333333333333,1061.0,0.715625,0.7625,0,,0.8020833333333334
paytoel01,Elfrid Payton,2020,26.08007745182906,0.6385416666666667,75.0,185.0,10.0,0.5291666666666667,1246.0,0.715625,0.6812499999999999,0,,0.6604166666666664
harriga01,Gary Harris,2020,25.521544421839696,0.328125,76.0,205.0,19.0,0.60625,1780.0,0.253125,0.125,0,,0.3104166666666667
robingl02,Glenn Robinson III,2020,26.203283266747626,0.41874999999999996,78.0,222.0,61.0,0.6864583333333334,1743.0,0.5260416666666667,0.534375,0,,0.5416666666666666
parkeja01,Jabari Parker,2020,25.023245347228652,0.628125,80.0,245.0,2.0,0.44791666666666663,852.0,0.7708333333333334,0.6166666666666667,0,,0.6385416666666666
sampsja02,JaKarr Sampson,2020,27.008227926862265,0.3895833333333333,79.0,215.0,61.0,0.3729166666666667,340.0,0.41666666666666663,0.3614583333333333,0,,0.37083333333333335
ennisja01,James Ennis,2020,29.726969585432297,0.31354166666666666,78.0,210.0,50.0,0.5874999999999999,1053.0,0.38958333333333334,0.22291666666666665,0,,0.36875
greenja01,JaMychal Green,2020,29.754348654020138,0.5239583333333333,80.0,227.0,61.0,0.6510416666666667,1130.0,0.328125,0.5854166666666667,0,,0.5208333333333334
grantje01,Jerami Grant,2020,26.030795125131636,0.5927083333333334,80.0,214.0,39.0,0.828125,1676.0,0.58125,0.7124999999999999,0,,0.7041666666666666
harrijo01,Joe Harris,2020,28.544193757957675,0.5770833333333334,78.0,220.0,33.0,0.8041666666666667,1946.0,0.48958333333333337,0.7375,0,,0.6708333333333333
inglejo01,Joe Ingles,2020,32.47309031283978,0.734375,79.0,226.0,61.0,0.8541666666666666,1916.0,0.475,0.828125,0,,0.7520833333333333
clarkjo01,Jordan Clarkson,2020,27.791269330926067,0.8197916666666667,76.0,194.0,46.0,0.7770833333333333,1527.0,0.8197916666666667,0.8489583333333333,0,,0.8479166666666667
randlju01,Julius Randle,2020,25.313463489847848,0.6041666666666666,80.0,250.0,7.0,0.6729166666666666,2080.0,0.796875,0.7625,0,,0.73125
anderky01,Kyle Anderson,2020,26.504453036877674,0.725,81.0,230.0,30.0,0.60625,1140.0,0.5104166666666666,0.7124999999999999,0,,0.6583333333333333
gallola01,Langston Galloway,2020,28.286830499360203,0.5239583333333333,73.0,200.0,61.0,0.7239583333333333,1702.0,0.459375,0.6458333333333333,0,,0.6
smartma01,Marcus Smart,2020,26.047222566978583,0.8197916666666667,75.0,227.0,6.0,0.8354166666666667,1721.0,0.5677083333333333,0.875,0,,0.816666666666664
noelne01,Nerlens Noel,2020,25.95139582228293,0.9541666666666666,82.0,220.0,6.0,0.8895833333333333,1014.0,0.934375,0.875,0,,0.9354166666666667
vonleno01,Noah Vonleh,2020,24.579704411474243,0.5239583333333333,82.0,257.0,9.0,0.41145833333333337,364.0,0.6875,0.46562499999999996,0,,0.5208333333333334
hoodro01,Rodney Hood,2020,27.421651883882387,0.5135416666666666,80.0,208.0,23.0,0.43229166666666663,619.0,0.44895833333333335,0.534375,0,,0.46875
napiesh01,Shabazz Napier,2020,28.692040735429202,0.5770833333333334,72.0,175.0,24.0,0.5635416666666666,1234.0,0.609375,0.6458333333333333,0,,0.6145833333333334
dinwisp01,Spencer Dinwiddie,2020,26.961683507905832,0.8291666666666666,77.0,215.0,38.0,0.9114583333333333,1994.0,0.8197916666666667,0.921875,0,,0.8937499999999999
warretj01,T.J. Warren,2020,26.54552164265709,0.6645833333333333,80.0,215.0,14.0,0.9239583333333332,1984.0,0.78125,0.7989583333333333,0,,0.8270833333333333
lavinza01,Zach LaVine,2020,25.036934882348334,0.8989583333333333,78.0,181.0,13.0,0.828125,2085.0,0.8729166666666667,0.9510416666666666,0,,0.90625
marjabo01,Boban Marjanović,2020,31.602435883347955,0.6385416666666667,88.0,290.0,61.0,0.4583333333333333,337.0,0.96875,0.534375,0,,0.66875
portibo01,Bobby Portis,2020,25.1135962783297,0.50625,82.0,246.0,22.0,0.5635416666666666,1393.0,0.61875,0.5854166666666667,0,,0.5770833333333333
woodch01,Christian Wood,2020,24.486615573664498,0.9208333333333333,82.0,214.0,61.0,0.9114583333333333,1325.0,0.9541666666666666,0.9020833333333333,0,,0.94375
feliccr01,Cristiano Felício,2020,27.709132121209613,0.24583333333333332,82.0,270.0,61.0,0.41145833333333337,386.0,0.5020833333333333,0.22291666666666665,0,,0.325
russeda01,D'Angelo Russell,2020,24.078667428913224,0.8531249999999999,76.0,198.0,2.0,0.5479166666666666,1452.0,0.846875,0.8489583333333333,0,,0.8145833333333333
wrighde01,Delon Wright,2020,27.90626142387389,0.8927083333333332,77.0,183.0,20.0,0.8541666666666666,1412.0,0.7239583333333333,0.890625,0,,0.8666666666666667
bookede01,Devin Booker,2020,23.39419067699187,0.8291666666666666,77.0,210.0,61.0,0.95,2241.0,0.8822916666666667,0.9395833333333333,0,,0.9239583333333332
bookede01,Devin Booker,2020,23.39419067699187,0.8291666666666666,77.0,210.0,13.0,0.95,2241.0,0.8822916666666667,0.9395833333333333,0,,0.9239583333333332
mudiaem01,Emmanuel Mudiay,2020,24.048550452364474,0.4927083333333333,75.0,200.0,7.0,0.43229166666666663,752.0,0.546875,0.534375,0,,0.4979166666666667
kaminfr01,Frank Kaminsky,2020,26.967159321148,0.628125,84.0,240.0,9.0,0.475,718.0,0.609375,0.5854166666666667,0,,0.5864583333333333
okafoja01,Jahlil Okafor,2020,24.270320918990056,0.6177083333333333,82.0,275.0,3.0,0.43229166666666663,424.0,0.809375,0.534375,0,,0.6125
mcraejo01,Jordan McRae,2020,28.987734693214065,0.4354166666666667,77.0,179.0,58.0,0.34479166666666666,784.0,0.58125,0.46562499999999996,0,,0.4375
richajo01,Josh Richardson,2020,26.518142572531183,0.40208333333333335,77.0,200.0,40.0,0.5635416666666666,1474.0,0.4395833333333333,0.46562499999999996,0,,0.45208333333333334
winslju01,Justise Winslow,2020,23.991054404502695,0.20729166666666665,78.0,225.0,10.0,0.115625,352.0,0.18333333333333335,0.22291666666666665,0,,0.1625
townska01,Karl-Anthony Towns,2020,24.35245812957449,0.984375,83.0,248.0,1.0,0.9114583333333333,1187.0,0.9854166666666666,0.96875,0,,0.979166666666667
oubreke01,Kelly Oubre Jr.,2020,24.286748361281948,0.5541666666666667,79.0,205.0,15.0,0.7885416666666667,1933.0,0.6447916666666667,0.7124999999999999,0,,0.6958333333333333
