season,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,player_season_number,player_name
2018-19,7.3,27,5.5,39,0.2,summit,-0.1,16.5,102,0.7,0.538,224,0.442,99,0.335,75,0.827,62,35,35,6-10,753,0.3,5.6,33,1.5,82,18.2,rocky-kreuser-1,303,293,Forward,1.1,14,north-dakota-state,0.549,123,0.35,43,11.1,135,0.584,14.5,44,101,0.554,56,22.0,250,2.2,0.115,2,Rocky Kreuser
2019-20,8.4,33,3.5,27,1.3,summit,1.2,22.3,151,1.4,0.518,252,0.433,109,0.242,61,0.82,50,31,31,6-10,796,0.0,5.3,35,1.6,86,18.1,rocky-kreuser-1,311,301,Forward,1.0,14,north-dakota-state,0.516,130,0.331,43,13.9,186,0.553,11.9,38,122,0.541,66,21.2,250,3.0,0.153,3,Rocky Kreuser
2017-18,9.2,21,4.3,16,-0.4,northeast,0.9,15.9,62,0.8,0.489,137,0.38,52,0.124,17,0.824,14,26,16,6-7,441,-1.3,8.6,35,0.5,81,12.4,nigel-jackson-1,148,146,Forward,1.3,10,wagner,0.642,88,0.341,30,12.1,97,0.51,16.7,29,49,0.449,22,19.0,215,1.3,0.117,1,Nigel Jackson
2018-19,8.4,19,4.4,18,-6.4,northeast,-1.5,11.1,50,0.6,0.424,211,0.346,73,0.09,19,0.632,12,28,16,6-7,549,-5.0,6.1,31,-0.1,86,8.9,nigel-jackson-1,191,177,Forward,1.5,14,wagner,0.564,119,0.277,33,8.4,81,0.434,13.7,35,92,0.435,40,23.5,215,0.6,0.04,2,Nigel Jackson
2019-20,4.0,5,4.7,10,-4.1,northeast,-2.1,15.4,34,0.2,0.472,106,0.368,39,0.17,18,0.778,14,12,6,6-7,273,-2.0,2.9,7,0.2,49,13.1,nigel-jackson-1,114,97,Forward,3.0,14,wagner,0.632,67,0.328,22,8.9,41,0.498,12.9,17,39,0.436,17,24.1,215,0.4,0.059,3,Nigel Jackson
2019-20,24.6,66,1.4,6,-5.1,big-south,-0.1,16.9,71,0.5,0.386,140,0.329,46,0.221,31,0.581,18,29,11,6-1,511,-5.0,2.1,10,-0.4,57,9.2,cartier-jernigan-1,126,148,Guard,3.0,27,south-carolina-upstate,0.443,62,0.258,16,9.1,81,0.407,22.5,45,78,0.385,30,19.7,180,0.1,0.01,1,Cartier Jernigan
2018-19,0.0,0,0.0,0,-22.8,atlantic-sun,-14.7,0.0,0,0.0,0.429,7,0.286,2,0.0,0,,0,4,0,6-4,8,-8.1,0.0,0,0.0,2,0.3,thomas-owen-1,6,5,Guard,0.0,0,jacksonville,0.714,5,0.4,2,0.0,0,0.429,12.5,1,2,0.0,0,47.7,185,0.0,-0.103,1,Thomas Owen
2019-20,0.0,0,0.0,0,-24.0,atlantic-sun,-16.8,54.1,2,0.0,0.333,3,0.333,1,0.0,0,,0,5,0,6-4,4,-7.2,28.9,1,0.0,0,24.2,thomas-owen-1,2,2,Guard,0.0,0,jacksonville,0.667,2,0.0,0,41.9,3,0.333,0.0,0,1,1.0,1,38.5,185,0.0,0.099,2,Thomas Owen
2019-20,14.4,48,0.7,4,-8.8,northeast,-3.2,7.6,43,-0.1,0.425,100,0.37,37,0.24,24,0.625,15,31,24,6-1,650,-5.6,2.2,13,-0.3,66,4.1,zach-newkirk-1,100,116,Guard,1.0,11,central-connecticut-state,0.29,29,0.379,11,4.8,56,0.449,27.8,43,71,0.366,26,12.0,185,-0.4,-0.025,1,Zach Newkirk
2018-19,16.6,74,0.3,3,-4.1,maac,-1.3,13.6,112,0.9,0.476,252,0.381,96,0.214,54,0.685,37,31,30,6-3,933,-2.7,2.4,19,0.4,94,9.8,tyrese-williams-1,277,285,Guard,1.8,28,quinnipiac,0.528,133,0.361,48,8.2,131,0.499,19.9,69,119,0.403,48,19.2,185,1.3,0.057,1,Tyrese Williams
2019-20,17.6,64,0.6,5,-3.5,maac,-2.3,10.7,78,0.7,0.483,272,0.379,103,0.158,43,0.791,34,30,29,6-3,792,-1.2,2.7,18,0.4,74,11.4,tyrese-williams-1,297,289,Guard,1.8,24,quinnipiac,0.625,170,0.335,57,6.8,96,0.508,19.1,69,102,0.451,46,23.5,185,1.1,0.055,2,Tyrese Williams
2018-19,9.4,35,1.2,9,-2.5,southern,-2.1,20.2,143,0.9,0.516,347,0.444,154,0.239,83,0.651,54,29,28,6-7,814,-0.4,6.9,50,1.2,56,19.0,kevin-easley-2,412,384,Forward,1.4,20,chattanooga,0.363,126,0.397,50,13.5,193,0.533,13.1,58,221,0.471,104,28.0,225,2.1,0.101,1,Kevin Easley
2016-17,16.6,29,1.7,4,-6.1,colonial,0.7,11.4,30,0.3,0.3,30,0.3,9,0.8,24,0.667,16,25,0,6-4,319,-6.8,3.6,9,-0.3,46,2.9,vince-holmes-1,34,51,Guard,1.1,6,lamar,0.2,6,0.0,0,7.6,39,0.411,39.5,27,24,0.375,9,11.5,185,0.0,-0.005,1,V.J. Holmes
2018-19,18.2,87,2.9,20,-2.1,southland,1.4,10.5,71,1.4,0.442,139,0.424,59,0.59,82,0.561,46,33,23,6-4,797,-3.5,4.1,29,0.2,58,10.7,vince-holmes-1,169,204,Guard,2.7,38,lamar,0.194,27,0.185,5,7.2,100,0.475,25.8,62,112,0.482,54,14.2,185,1.6,0.079,2,V.J. Holmes
2019-20,29.0,149,0.9,8,0.1,southland,0.6,11.3,95,1.7,0.46,213,0.437,93,0.779,166,0.717,119,31,29,6-4,942,-0.5,2.3,20,1.6,86,17.9,vince-holmes-1,315,359,Guard,4.0,68,lamar,0.16,34,0.294,10,6.8,115,0.54,21.3,79,179,0.464,83,18.9,185,3.3,0.142,3,V.J. Holmes
2017-18,7.7,8,0.6,1,-4.0,big-west,-0.7,8.0,15,0.3,0.402,46,0.326,15,0.022,1,0.0,0,18,5,6-4,207,-3.3,2.6,5,0.0,9,6.8,alec-hickman-1,37,37,Guard,1.7,6,california-riverside,0.674,31,0.226,7,5.3,20,0.398,4.1,2,15,0.533,8,11.7,195,0.3,0.052,1,Alec Hickman
2018-19,11.2,42,3.1,19,-2.2,ovc,0.0,14.8,91,0.6,0.455,155,0.426,66,0.271,42,0.5,21,31,20,6-5,702,-2.2,9.1,58,0.7,82,13.2,jaqualis-matlock-1,162,188,Forward,2.1,25,eastern-illinois,0.148,23,0.391,9,11.9,149,0.463,12.5,25,132,0.432,57,14.4,225,1.3,0.074,1,JaQualis Matlock
2019-20,8.6,39,5.5,39,1.1,ovc,2.3,12.9,86,1.2,0.503,146,0.452,66,0.178,26,0.577,15,32,24,6-5,750,-1.2,9.3,63,1.1,76,14.4,jaqualis-matlock-1,162,189,Forward,1.5,20,eastern-illinois,0.336,49,0.306,15,11.1,149,0.512,12.7,23,97,0.526,51,11.9,225,2.3,0.124,2,JaQualis Matlock
2018-19,6.1,12,1.3,6,-6.6,wac,-3.6,14.9,66,0.0,0.509,174,0.506,88,0.362,63,0.635,40,20,18,6-8,510,-3.1,10.7,48,0.2,72,15.7,christian-jacob-1,217,206,Forward,2.6,24,chicago-state,0.017,3,0.333,1,12.8,114,0.532,18.1,45,171,0.509,87,24.6,230,0.3,0.021,1,Christian Jacob
2019-20,0.0,0,5.7,1,-24.1,wac,-11.7,12.4,2,0.0,0.375,8,0.375,3,0.75,6,0.667,4,2,0,6-8,20,-12.5,19.0,3,0.0,2,13.0,christian-jacob-1,10,10,Forward,0.0,0,chicago-state,0.0,0,,0,15.7,5,0.461,21.7,3,8,0.375,3,35.9,230,0.0,-0.058,2,Christian Jacob
2018-19,6.6,3,3.0,2,-6.1,maac,-0.5,10.5,8,0.1,0.65,10,0.5,5,0.0,0,,0,17,1,6-9,99,-5.6,3.5,3,0.0,9,4.6,daniel-schreier-1,13,13,Forward,0.0,0,manhattan,0.8,8,0.375,3,6.8,11,0.65,37.5,6,2,1.0,2,8.8,220,0.1,0.035,1,Daniel Schreier
2016-17,3.5,1,2.4,1,5.6,acc,3.5,10.4,5,0.1,0.25,4,0.25,1,2.0,8,0.875,7,11,0,6-8,44,2.1,13.4,5,0.1,5,14.3,elijah-burns-1,9,12,Forward,2.7,2,siena,0.25,1,0.0,0,13.2,10,0.577,20.4,2,3,0.333,1,11.6,236,0.2,0.139,1,Elijah Burns
2017-18,3.9,7,1.0,3,-0.8,acc,1.5,16.8,47,0.4,0.417,54,0.407,22,0.556,30,0.767,23,29,1,6-8,308,-2.3,7.2,19,0.2,19,10.6,elijah-burns-1,68,73,Forward,1.2,6,siena,0.074,4,0.25,1,12.1,66,0.498,17.0,14,50,0.42,21,13.9,236,0.6,0.079,2,Elijah Burns
2018-19,9.6,2,2.4,1,8.6,acc,-0.2,17.3,7,0.0,0.55,10,0.5,5,1.1,11,0.909,10,4,1,6-8,44,8.9,18.8,8,0.3,2,34.0,elijah-burns-1,21,23,Forward,0.0,0,siena,0.1,1,1.0,1,18.0,15,0.69,0.0,0,9,0.444,4,17.8,236,0.3,0.314,3,Elijah Burns
2019-20,7.5,25,0.9,6,3.2,maac,-1.8,17.8,115,1.0,0.656,225,0.622,140,0.631,142,0.859,122,29,29,6-8,750,4.9,8.5,53,3.4,79,27.5,elijah-burns-1,417,372,Forward,1.4,17,siena,0.124,28,0.536,15,13.3,168,0.713,16.3,57,197,0.635,125,24.0,236,4.4,0.234,4,Elijah Burns
2015-16,6.1,20,2.4,15,4.6,acc,3.0,16.4,97,0.9,0.567,150,0.553,83,0.573,86,0.558,48,35,5,6-10,671,1.6,10.3,59,1.1,97,15.6,kerry-blackshearjr-1,218,222,Forward,1.5,17,florida,0.113,17,0.235,4,13.4,156,0.571,15.5,35,133,0.594,79,16.8,241,2.0,0.122,1,Kerry Blackshear Jr.
2017-18,9.1,40,4.3,30,8.0,acc,3.9,19.0,140,1.4,0.588,249,0.558,139,0.635,158,0.747,118,33,32,6-10,831,4.2,8.7,56,2.7,102,23.5,kerry-blackshearjr-1,411,399,Forward,1.9,27,florida,0.197,49,0.306,15,14.2,196,0.634,13.4,50,200,0.62,124,23.2,241,4.1,0.199,2,Kerry Blackshear Jr.
2018-19,17.3,83,4.0,28,10.2,acc,4.4,18.4,156,2.0,0.537,362,0.508,184,0.503,182,0.736,134,35,35,6-10,1050,5.8,13.7,108,4.2,114,25.9,kerry-blackshearjr-1,523,548,Forward,1.4,23,florida,0.174,63,0.333,21,16.1,264,0.583,12.3,63,299,0.545,163,26.6,241,6.3,0.239,3,Kerry Blackshear Jr.
2019-20,11.9,50,2.6,19,8.1,sec,2.8,22.1,157,1.3,0.485,259,0.436,113,0.707,183,0.792,145,31,31,6-10,842,5.2,10.9,74,3.1,97,24.0,kerry-blackshearjr-1,396,409,Forward,1.3,18,florida,0.317,82,0.305,25,16.6,231,0.572,13.7,55,177,0.497,88,25.0,241,4.4,0.21,4,Kerry Blackshear Jr.
2018-19,9.9,33,0.9,5,3.6,pac-12,0.1,6.4,36,0.4,0.597,118,0.449,53,0.322,38,0.684,26,32,5,6-4,559,3.5,0.6,3,1.1,33,13.1,david-singleton-2,167,152,Guard,1.7,17,ucla,0.636,75,0.467,35,3.6,39,0.614,8.1,12,43,0.419,18,12.4,205,1.5,0.109,1,David Singleton
2019-20,9.6,31,0.6,3,3.7,pac-12,1.1,10.1,50,0.6,0.496,113,0.345,39,0.124,14,0.857,12,30,14,6-4,605,2.6,1.0,5,0.7,38,9.7,david-singleton-2,124,117,Guard,2.0,20,ucla,0.814,92,0.37,34,5.4,55,0.518,10.5,14,21,0.238,5,11.3,205,1.3,0.087,2,David Singleton
2019-20,3.0,11,9.8,66,5.0,aac,6.5,17.3,105,1.4,0.457,138,0.413,57,0.232,32,0.594,19,25,24,6-9,701,-1.5,5.2,33,0.3,40,12.7,akok-akok-1,145,140,Forward,0.7,9,connecticut,0.333,46,0.261,12,11.1,138,0.473,14.0,25,92,0.489,45,12.5,193,1.7,0.1,1,Akok Akok
2019-20,5.8,1,0.0,0,1.0,big-ten,2.2,17.5,5,0.1,0.25,8,0.25,2,1.125,9,0.778,7,8,0,6-10,30,-1.2,21.7,6,0.0,5,18.0,sam-freeman-1,11,14,Center,4.0,2,minnesota,0.0,0,,0,19.6,11,0.448,19.6,3,8,0.25,2,25.8,240,0.1,0.138,1,Sam Freeman
2015-16,77.2,1,0.0,0,-32.2,northeast,-22.8,0.0,0,0.0,,0,,0,,0,,0,1,0,6-6,2,-9.4,0.0,0,0.0,0,18.8,raiquan-clark-1,0,0,Guard,0.0,0,long-island-university,,0,,0,0.0,0,,,0,0,,0,0.0,195,0.0,0.153,1,Raiquan Clark
2016-17,3.4,10,3.9,20,-0.7,northeast,-0.1,10.5,54,0.9,0.481,131,0.481,63,0.756,99,0.727,72,32,1,6-6,578,-0.6,15.4,79,1.2,60,18.6,raiquan-clark-1,198,210,Guard,1.7,17,long-island-university,0.008,1,0.0,0,13.0,133,0.556,16.0,34,130,0.485,63,18.0,195,2.1,0.144,2,Raiquan Clark
2017-18,9.8,53,1.2,14,-2.8,northeast,-1.4,15.7,171,1.5,0.566,372,0.556,207,0.656,244,0.75,183,35,35,6-6,1127,-1.4,7.4,74,2.0,111,19.8,raiquan-clark-1,604,575,Guard,1.9,40,long-island-university,0.078,29,0.241,7,11.7,245,0.619,22.7,143,343,0.583,200,26.9,195,3.5,0.124,3,Raiquan Clark
2018-19,14.3,63,2.0,21,-3.5,northeast,-1.1,15.5,154,1.7,0.526,437,0.503,220,0.471,206,0.699,144,32,32,6-6,1034,-2.4,6.7,62,1.2,100,19.4,raiquan-clark-1,604,569,Guard,2.1,40,long-island-university,0.188,82,0.244,20,11.2,216,0.565,21.0,142,355,0.563,200,31.7,195,2.8,0.11,4,Raiquan Clark
2019-20,10.5,53,2.0,23,-3.0,northeast,-1.2,16.5,174,1.3,0.53,451,0.501,226,0.488,220,0.664,146,32,32,6-6,1131,-1.8,6.0,60,1.9,100,19.7,raiquan-clark-1,624,586,Guard,1.8,37,long-island-university,0.18,81,0.321,26,11.4,234,0.562,16.8,112,370,0.541,200,29.0,195,3.2,0.113,5,Raiquan Clark
2018-19,11.1,34,1.0,6,-0.7,aac,-1.0,7.7,46,0.3,0.53,150,0.433,65,0.44,66,0.803,53,30,15,6-6,626,0.2,2.3,13,0.8,53,12.2,connor-crabtree-1,212,195,Guard,1.7,19,tulane,0.527,79,0.367,29,5.0,59,0.585,16.6,36,71,0.507,36,17.0,190,1.1,0.071,1,Connor Crabtree
2019-20,7.0,11,10.7,29,8.7,pac-12,8.1,15.6,43,0.6,0.689,61,0.689,42,0.23,14,0.357,5,28,2,6-9,304,0.7,11.8,34,0.5,49,18.7,jalen-graham-1,89,95,Forward,1.1,6,arizona-state,0.0,0,,0,13.7,77,0.658,23.7,21,61,0.689,42,13.9,205,1.1,0.15,1,Jalen Graham
2019-20,3.0,6,1.9,6,-8.0,meac,-2.8,9.6,30,0.1,0.394,66,0.394,26,0.455,30,0.4,12,22,0,6-4,352,-5.2,9.5,33,0.0,41,7.8,trey-gross-2,64,76,Guard,1.6,11,delaware-state,0.045,3,0.0,0,9.6,63,0.399,13.0,12,63,0.413,26,12.0,210,0.2,0.018,1,Trey Gross
2019-20,8.2,5,1.0,1,-7.1,swac,-2.7,7.8,7,0.2,0.351,37,0.297,11,0.081,3,0.667,2,16,0,6-4,114,-4.4,5.2,5,-0.1,14,5.1,sam-mack-2,28,29,Forward,2.0,4,southern,0.622,23,0.174,4,6.4,12,0.364,11.5,5,14,0.5,7,18.9,200,0.1,0.032,1,Sam Mack
2018-19,5.5,22,1.1,8,-1.1,big-west,-2.0,10.7,72,1.0,0.52,297,0.391,116,0.145,43,0.721,31,30,20,6-3,822,0.9,1.3,9,1.0,43,13.6,eddie-stansberry-1,340,280,Guard,1.4,19,hawaii,0.724,215,0.358,77,6.0,81,0.536,8.1,28,82,0.476,39,22.0,190,2.0,0.098,1,Eddie Stansberry
2019-20,7.7,40,0.5,6,2.3,big-west,-0.8,9.5,86,1.4,0.521,386,0.404,156,0.218,84,0.881,74,30,30,6-3,1111,3.1,0.9,9,2.5,51,16.1,eddie-stansberry-1,476,408,Guard,1.6,31,hawaii,0.645,249,0.361,90,5.1,95,0.559,7.6,35,137,0.482,66,21.2,190,3.9,0.14,2,Eddie Stansberry
2017-18,9.6,11,0.6,1,1.7,acc,0.7,16.9,30,0.3,0.483,58,0.431,25,0.638,37,0.73,27,28,0,6-2,202,0.9,7.8,12,0.3,22,15.8,tyrie-jackson-1,83,85,Guard,2.0,7,east-carolina,0.414,24,0.25,6,12.6,42,0.549,16.6,15,34,0.559,19,23.3,215,0.6,0.122,1,Tyrie Jackson
2019-20,16.6,41,1.0,4,0.0,aac,-0.3,12.6,56,0.6,0.445,154,0.37,57,0.149,23,0.87,20,23,14,6-2,512,0.2,4.5,20,0.3,55,11.6,tyrie-jackson-1,157,160,Guard,2.4,22,east-carolina,0.597,92,0.25,23,8.5,76,0.476,16.2,32,62,0.548,34,19.3,215,0.8,0.065,2,Tyrie Jackson
2017-18,16.2,50,0.2,1,-3.9,southland,-2.3,9.8,53,0.8,0.517,149,0.45,67,0.409,61,0.803,49,26,17,6-0,636,-1.7,2.6,14,0.5,71,11.1,myles-smith-1,203,203,Guard,1.7,19,texas-am-corpus-christi,0.376,56,0.357,20,6.2,67,0.57,22.6,52,93,0.505,47,18.1,190,1.3,0.084,1,Myles Smith
2018-19,19.4,32,0.7,2,-2.8,southland,-1.9,9.2,28,0.5,0.476,126,0.413,52,0.238,30,0.833,25,14,12,6-0,361,-0.9,4.5,14,0.5,42,14.0,myles-smith-1,145,142,Guard,1.6,10,texas-am-corpus-christi,0.381,48,0.333,16,6.8,42,0.517,15.6,26,78,0.462,36,23.6,190,1.0,0.108,2,Myles Smith
2019-20,22.6,97,0.0,0,0.0,southland,-1.2,13.7,114,1.2,0.524,310,0.429,133,0.355,110,0.864,95,31,31,6-0,973,1.3,3.4,26,2.0,94,17.0,myles-smith-1,420,418,Guard,2.2,37,texas-am-corpus-christi,0.458,142,0.415,59,8.8,140,0.58,20.6,94,168,0.44,74,24.1,190,3.2,0.131,3,Myles Smith
2017-18,11.4,47,2.1,12,-0.2,big-south,-0.5,11.6,75,1.2,0.502,254,0.417,106,0.283,72,0.722,52,29,26,6-4,812,0.3,5.5,39,1.4,50,16.9,phlandrous-flemingjr-1,307,300,Guard,2.6,36,charleston-southern,0.465,118,0.364,43,8.5,114,0.533,12.7,42,136,0.463,63,20.7,195,2.6,0.129,1,Phlandrous Fleming Jr.
2018-19,18.6,60,2.6,13,1.7,big-south,1.1,15.5,83,1.2,0.471,241,0.402,97,0.253,61,0.803,49,22,11,6-4,621,0.5,6.2,37,1.0,45,18.5,phlandrous-flemingjr-1,276,280,Guard,2.5,28,charleston-southern,0.473,114,0.289,33,10.6,120,0.511,14.6,46,127,0.504,64,24.2,195,2.3,0.146,2,Phlandrous Fleming Jr.
2019-20,24.9,121,4.6,47,1.2,big-south,1.5,24.1,228,1.7,0.481,477,0.434,207,0.285,136,0.779,106,32,31,6-4,1132,-0.4,5.0,50,1.8,59,22.6,phlandrous-flemingjr-1,565,575,Guard,2.1,40,charleston-southern,0.365,174,0.259,45,14.3,278,0.522,16.5,107,303,0.535,162,29.8,195,3.5,0.124,3,Phlandrous Fleming Jr.
2019-20,13.3,54,2.1,14,-0.3,maac,0.2,11.4,71,0.7,0.596,120,0.583,70,0.683,82,0.756,62,29,25,6-10,756,-0.5,8.8,59,1.2,62,14.2,jacco-fritz-1,205,225,Forward,1.0,13,canisius,0.125,15,0.2,3,10.1,130,0.645,27.4,60,105,0.638,67,14.3,190,1.9,0.1,1,Jacco Fritz
2019-20,8.0,6,2.3,3,-6.6,maac,-3.4,14.7,19,0.0,0.571,35,0.486,17,0.514,18,0.5,9,8,5,6-11,155,-3.2,3.1,4,0.1,13,11.3,noah-waterman-1,49,46,Guard,0.4,1,niagara,0.4,14,0.429,6,8.9,23,0.563,20.2,11,21,0.524,11,19.5,200,0.1,0.033,1,Noah Waterman
2016-17,9.3,14,0.4,1,-3.1,wcc,-3.9,5.3,12,0.2,0.531,80,0.363,29,0.1,8,0.75,6,26,7,6-6,277,0.8,0.8,2,0.3,12,10.1,erik-johansson-1,91,79,Guard,0.8,4,loyola-marymount,0.925,74,0.365,27,2.9,14,0.543,11.6,11,6,0.333,2,17.1,185,0.5,0.071,1,Erik Johansson
2017-18,5.5,11,0.0,0,-5.0,wcc,-4.3,6.5,17,0.0,0.518,82,0.378,31,0.098,8,0.625,5,30,15,6-6,357,-0.7,0.6,2,0.2,20,7.2,erik-johansson-1,90,77,Guard,1.2,7,loyola-marymount,0.829,68,0.338,23,3.3,19,0.524,12.3,12,14,0.571,8,13.7,185,0.2,0.025,2,Erik Johansson
2018-19,10.6,17,0.0,0,-3.6,wcc,-2.3,7.9,18,0.4,0.441,59,0.305,18,0.136,8,0.875,7,30,10,6-6,296,-1.3,0.0,0,0.2,16,6.9,erik-johansson-1,59,57,Guard,1.0,5,loyola-marymount,0.831,49,0.327,16,3.9,18,0.47,8.7,6,10,0.2,2,12.5,185,0.6,0.075,3,Erik Johansson
2019-20,6.8,29,0.2,1,-0.8,wcc,-1.4,10.2,65,0.3,0.542,155,0.394,61,0.232,36,0.889,32,32,30,6-6,834,0.6,0.3,2,0.9,51,9.1,erik-johansson-1,200,180,Guard,1.0,14,loyola-marymount,0.813,126,0.365,46,5.4,67,0.581,15.7,32,29,0.517,15,13.5,185,1.3,0.06,4,Erik Johansson
2019-20,1.9,3,1.1,3,-2.9,sec,-0.5,8.2,19,0.0,0.382,38,0.263,10,0.184,7,1.0,7,20,6,6-5,284,-2.5,6.8,17,-0.1,37,2.4,albert-braelee-1,36,43,Guard,0.6,3,vanderbilt,0.789,30,0.3,9,7.5,36,0.436,26.6,15,8,0.125,1,10.1,220,-0.1,-0.008,1,Braelee Albert
2019-20,0.0,0,0.0,0,-53.3,ovc,-15.6,0.0,0,0.0,0.0,3,0.0,0,0.0,0,,0,3,0,6-5,3,-37.7,0.0,0,0.0,0,-45.4,samone-nelsonjr-1,0,0,Guard,0.0,0,tennessee-state,0.333,1,0.0,0,0.0,0,0.0,0.0,0,2,0.0,0,49.5,200,0.0,-0.648,1,Samone Nelson Jr.
2019-20,21.2,2,0.0,0,-8.5,big-ten,-5.2,0.0,0,0.0,0.75,2,0.5,1,0.0,0,,0,9,0,5-10,17,-3.4,0.0,0,0.0,0,5.0,jared-wulbrun-1,3,3,Guard,0.0,0,purdue,1.0,2,0.5,1,0.0,0,0.75,50.0,2,0,,0,12.2,185,0.0,0.017,1,Jared Wulbrun
2016-17,11.1,51,0.6,5,6.0,sec,1.3,14.0,108,0.9,0.518,244,0.398,97,0.373,91,0.879,80,29,25,6-7,831,4.8,3.6,28,1.8,65,16.7,danjel-purifoy-1,333,320,Forward,2.6,41,auburn,0.656,160,0.369,59,8.7,136,0.58,13.5,45,84,0.452,38,18.4,230,2.6,0.127,1,Danjel Purifoy
2018-19,8.6,17,0.4,1,5.7,sec,2.0,14.8,42,0.6,0.516,91,0.407,37,0.143,13,0.692,9,28,1,6-7,344,3.7,5.5,17,0.6,32,14.8,danjel-purifoy-1,103,103,Forward,2.9,17,auburn,0.615,56,0.357,20,10.0,59,0.53,8.5,9,35,0.486,17,15.3,230,1.2,0.14,2,Danjel Purifoy
2019-20,10.4,44,1.1,8,6.0,sec,2.4,13.0,95,1.1,0.482,218,0.381,83,0.252,55,0.836,46,30,27,6-7,797,3.6,4.8,36,1.6,50,14.7,danjel-purifoy-1,256,252,Forward,1.8,25,auburn,0.67,146,0.301,44,8.9,131,0.524,11.3,31,72,0.542,39,16.5,230,2.6,0.132,3,Danjel Purifoy
2017-18,3.1,1,0.0,0,-0.1,wcc,-6.2,9.1,5,0.1,0.621,29,0.517,15,0.379,11,0.727,8,21,0,7-1,68,6.0,4.2,2,0.3,4,25.7,jock-perry-1,44,35,Center,0.0,0,saint-marys-ca,0.586,17,0.353,6,6.8,7,0.643,5.5,2,12,0.75,9,29.7,250,0.4,0.21,1,Jock Perry
2018-19,5.7,4,2.4,3,-2.8,wcc,-0.3,20.6,23,0.2,0.521,47,0.447,21,0.149,7,0.714,5,26,0,7-1,138,-2.5,6.5,7,0.1,15,13.5,jock-perry-1,54,51,Center,0.5,1,saint-marys-ca,0.319,15,0.467,7,13.7,30,0.537,20.5,13,32,0.438,14,24.8,250,0.3,0.081,2,Jock Perry
2019-20,11.3,6,2.0,2,4.8,wcc,1.1,24.5,21,0.2,0.588,34,0.588,20,0.324,11,0.818,9,15,0,7-1,111,3.7,13.4,11,0.5,18,25.1,jock-perry-1,49,52,Center,1.1,2,saint-marys-ca,0.118,4,0.0,0,19.0,32,0.625,13.3,6,30,0.667,20,22.5,250,0.6,0.217,3,Jock Perry
2018-19,4.2,1,6.4,2,0.5,acc,6.4,14.0,5,0.1,0.3,10,0.3,3,0.4,4,0.5,2,14,0,6-3,42,-6.0,9.5,3,-0.1,10,2.9,jayden-nixon-1,8,9,Guard,3.1,2,virginia,0.3,3,0.0,0,11.9,8,0.336,25.2,4,7,0.429,3,21.7,192,0.0,0.017,1,Jayden Nixon
2019-20,0.0,0,0.0,0,-7.7,acc,0.1,6.6,1,0.0,0.5,2,0.5,1,0.0,0,,0,5,0,6-3,18,-7.8,7.3,1,0.0,1,-1.4,jayden-nixon-1,2,2,Guard,0.0,0,virginia,0.5,1,0.0,0,7.0,2,0.5,50.0,2,1,1.0,1,13.0,192,0.0,-0.022,2,Jayden Nixon
2018-19,8.2,1,4.9,1,-5.6,wcc,-1.6,4.8,1,0.0,0.5,2,0.5,1,5.0,10,0.4,4,4,0,6-8,24,-4.0,19.5,4,0.0,5,9.1,josh-phillips-1,6,8,Forward,0.0,0,portland,0.0,0,,0,12.1,5,0.444,22.9,2,2,0.5,1,19.2,245,0.0,0.023,1,Josh Phillips
2019-20,11.2,12,0.6,1,-11.4,big-south,-2.6,20.2,33,0.1,0.309,55,0.273,15,0.273,15,0.467,7,24,1,6-4,199,-8.7,7.7,14,-0.4,16,3.2,mysta-goodloe-1,41,50,Guard,0.9,3,south-carolina-upstate,0.436,24,0.167,4,13.6,47,0.33,23.4,19,31,0.355,11,20.5,195,-0.3,-0.062,1,Mysta Goodloe
2018-19,4.3,7,9.4,27,3.5,cusa,4.8,14.0,45,0.9,0.538,91,0.538,49,0.582,53,0.698,37,34,1,6-8,359,-1.2,15.7,53,0.7,66,21.3,kalu-ezikpe-1,135,137,Forward,1.5,9,old-dominion,0.0,0,,0,14.9,98,0.581,18.3,26,91,0.538,49,20.4,235,1.6,0.183,1,Kalu Ezikpe
2019-20,6.8,16,3.9,15,2.5,cusa,2.9,21.3,97,1.1,0.51,148,0.507,75,0.5,74,0.73,54,32,2,6-8,523,-0.4,11.4,56,1.1,100,20.1,kalu-ezikpe-1,205,204,Forward,2.3,20,old-dominion,0.074,11,0.091,1,16.1,153,0.56,16.4,36,137,0.54,74,21.2,235,2.1,0.164,2,Kalu Ezikpe
